utterance_id,wav_path,session_id,dialog_id,dialog_type,speaker_id,speaker_gender,gender,emotion_label,layer,norm
Ses04F_script01_1_M017,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M017.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,neu,12,7.5080156326293945
Ses04F_script01_1_M018,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M018.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,2.31829571723938
Ses04F_script01_1_M018,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M018.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,2.292109251022339
Ses04F_script01_1_M018,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M018.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,6.142387866973877
Ses04F_script01_1_M019,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M019.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,2.7798140048980713
Ses04F_script01_1_M019,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M019.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,2.596830129623413
Ses04F_script01_1_M019,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M019.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,6.464345455169678
Ses04F_script01_1_M020,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M020.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,0,2.8030636310577393
Ses04F_script01_1_M020,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M020.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,6,2.7357418537139893
Ses04F_script01_1_M020,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M020.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,12,6.547784328460693
Ses04F_script01_1_M021,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M021.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,0,2.3221449851989746
Ses04F_script01_1_M021,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M021.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,6,2.103710174560547
Ses04F_script01_1_M021,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M021.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,12,5.090964317321777
Ses04F_script01_1_M022,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M022.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,0,2.4939327239990234
Ses04F_script01_1_M022,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M022.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,6,2.2924935817718506
Ses04F_script01_1_M022,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M022.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,12,5.324842929840088
Ses04F_script01_1_M023,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M023.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,3.100083112716675
Ses04F_script01_1_M023,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M023.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,2.6978542804718018
Ses04F_script01_1_M023,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M023.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,6.596344947814941
Ses04F_script01_1_M024,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M024.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,3.1938161849975586
Ses04F_script01_1_M024,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M024.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,2.310971260070801
Ses04F_script01_1_M024,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M024.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,5.710524082183838
Ses04F_script01_1_M025,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M025.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,0,2.8974037170410156
Ses04F_script01_1_M025,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M025.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,6,2.9752748012542725
Ses04F_script01_1_M025,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M025.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,12,7.230203628540039
Ses04F_script01_1_M026,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M026.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,sad,0,3.827967643737793
Ses04F_script01_1_M026,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M026.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,sad,6,2.7414867877960205
Ses04F_script01_1_M026,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M026.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,sad,12,6.779783248901367
Ses04F_script01_1_M027,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M027.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,2.4210798740386963
Ses04F_script01_1_M027,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M027.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,2.143324375152588
Ses04F_script01_1_M027,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M027.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,5.829339504241943
Ses04F_script01_1_M028,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M028.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,0,2.7273926734924316
Ses04F_script01_1_M028,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M028.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,6,2.5376510620117188
Ses04F_script01_1_M028,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M028.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,12,6.296098232269287
Ses04F_script01_1_M029,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M029.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,0,2.6611123085021973
Ses04F_script01_1_M029,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M029.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,6,2.312756061553955
Ses04F_script01_1_M029,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M029.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,12,5.2346696853637695
Ses04F_script01_1_M030,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M030.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,0,2.5899665355682373
Ses04F_script01_1_M030,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M030.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,6,2.7816154956817627
Ses04F_script01_1_M030,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M030.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,12,5.625038146972656
Ses04F_script01_1_M032,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M032.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,sad,0,3.7744297981262207
Ses04F_script01_1_M032,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M032.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,sad,6,2.8288815021514893
Ses04F_script01_1_M032,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M032.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,sad,12,6.666346073150635
Ses04F_script01_1_M034,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M034.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,0,2.464399814605713
Ses04F_script01_1_M034,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M034.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,6,2.1594595909118652
Ses04F_script01_1_M034,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M034.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,12,5.939685344696045
Ses04F_script01_1_M035,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M035.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,2.9662692546844482
Ses04F_script01_1_M035,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M035.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,2.4256465435028076
Ses04F_script01_1_M035,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M035.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,6.12691068649292
Ses04F_script01_1_M038,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M038.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,0,2.6022722721099854
Ses04F_script01_1_M038,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M038.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,6,2.43990421295166
Ses04F_script01_1_M038,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M038.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,ang,12,4.700037956237793
Ses04F_script01_1_M039,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M039.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,2.2769277095794678
Ses04F_script01_1_M039,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M039.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,2.186063051223755
Ses04F_script01_1_M039,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M039.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,4.998416900634766
Ses04F_script01_1_M040,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M040.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,2.907865285873413
Ses04F_script01_1_M040,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M040.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,2.5584495067596436
Ses04F_script01_1_M040,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M040.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,6.43964958190918
Ses04F_script01_1_M042,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M042.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,4.533500671386719
Ses04F_script01_1_M042,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M042.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,3.499441146850586
Ses04F_script01_1_M042,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M042.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,7.937495231628418
Ses04F_script01_1_M043,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M043.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,0,3.089663505554199
Ses04F_script01_1_M043,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M043.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,6,2.8259060382843018
Ses04F_script01_1_M043,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M043.wav,Session4,Ses04F_script01_1,script,Session4_M,M,male,fru,12,6.9051289558410645
Ses04F_script01_2_F000,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F000.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,0,3.675898551940918
Ses04F_script01_2_F000,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F000.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,6,3.2556073665618896
Ses04F_script01_2_F000,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F000.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,12,7.509507656097412
Ses04F_script01_2_F001,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F001.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,0,2.5747499465942383
Ses04F_script01_2_F001,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F001.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,6,2.3068296909332275
Ses04F_script01_2_F001,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F001.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,12,5.912871837615967
Ses04F_script01_2_F002,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F002.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,0,2.786608934402466
Ses04F_script01_2_F002,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F002.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,6,2.434739112854004
Ses04F_script01_2_F002,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F002.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,12,6.315818786621094
Ses04F_script01_2_F005,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F005.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,0,3.407407522201538
Ses04F_script01_2_F005,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F005.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,6,3.3758513927459717
Ses04F_script01_2_F005,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F005.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,12,8.001298904418945
Ses04F_script01_2_F006,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F006.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,0,4.749478340148926
Ses04F_script01_2_F006,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F006.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,6,3.942631483078003
Ses04F_script01_2_F006,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F006.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,12,7.118193626403809
Ses04F_script01_2_F007,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F007.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,0,2.52718186378479
Ses04F_script01_2_F007,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F007.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,6,2.37136173248291
Ses04F_script01_2_F007,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F007.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,12,5.326951026916504
Ses04F_script01_2_F008,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F008.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,0,2.4967966079711914
Ses04F_script01_2_F008,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F008.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,6,2.2394752502441406
Ses04F_script01_2_F008,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F008.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,12,6.273319721221924
Ses04F_script01_2_F009,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F009.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,0,2.686149835586548
Ses04F_script01_2_F009,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F009.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,6,2.288961410522461
Ses04F_script01_2_F009,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F009.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,12,5.503835678100586
Ses04F_script01_2_F010,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F010.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,0,2.4618797302246094
Ses04F_script01_2_F010,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F010.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,6,2.392528772354126
Ses04F_script01_2_F010,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F010.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,12,6.38917875289917
Ses04F_script01_2_F011,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F011.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,0,2.626904010772705
Ses04F_script01_2_F011,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F011.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,6,2.318826198577881
Ses04F_script01_2_F011,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F011.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,12,6.264682769775391
Ses04F_script01_2_F012,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F012.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,0,2.3229055404663086
Ses04F_script01_2_F012,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F012.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,6,2.0703811645507812
Ses04F_script01_2_F012,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F012.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,12,5.597907543182373
Ses04F_script01_2_F014,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F014.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,0,2.412987232208252
Ses04F_script01_2_F014,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F014.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,6,2.2550840377807617
Ses04F_script01_2_F014,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F014.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,fru,12,5.913761615753174
Ses04F_script01_2_F016,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F016.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,0,2.6773133277893066
Ses04F_script01_2_F016,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F016.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,6,2.5896334648132324
Ses04F_script01_2_F016,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F016.wav,Session4,Ses04F_script01_2,script,Session4_F,F,female,ang,12,6.946282863616943
